,host_id,state,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,room_type,accommodates,bathrooms_text,bedrooms,beds,has_availability,number_of_reviews_ltm,review_scores_rating,instant_bookable,calculated_host_listings_count,reviews_per_month,essentials,other_amenities,hotel_room_revenue,host_experience,total_bookings
2620,14733946,California,1,100,74,0,1,1,0,6.0,2.0,3,3,1,0.0,4.83,0,1.0,0.36,1,22,0.0,2783.0,0.0
2621,14736918,California,0,100,100,1,1,1,0,7.0,2.0,3,4,1,19.0,4.89,0,1.0,1.97,1,61,57737.31343283582,2781.0,28.35820895522388
2622,14751091,Florida,0,100,69,1,1,1,0,6.25,2.0,2,4,1,4.5,4.78,0,4.0,0.22,1,37,76297.6119402985,2800.0,26.865671641791046
2623,14756302,California,2,100,42,1,1,1,0,4.0,1.5,2,2,1,9.0,5.0,0,1.0,0.69,1,52,32305.97014925373,2782.0,13.432835820895523
2624,14758180,Florida,1,100,80,1,1,1,0,2.0,1.0,0,1,1,3.0,4.915,0,2.0,0.29,1,34,26358.208955223883,1845.0,8.955223880597016
2625,14761813,Florida,0,100,88,0,1,1,0,4.0,1.0,1,2,1,11.0,4.55,0,1.0,1.21,1,42,3776.119402985075,2799.0,16.417910447761194
2626,14768303,California,0,100,98,0,1,1,0,6.0,2.0,3,4,1,6.0,4.83,0,1.0,1.19,1,42,8022.985074626865,2780.0,8.955223880597014
2627,14782895,Florida,0,100,100,0,1,1,0,3.0,1.0,1,2,1,4.0,4.75,1,1.0,2.93,1,62,1253.7313432835822,2798.0,5.970149253731344
2628,14790402,California,0,100,98,1,1,1,0,4.0,1.0,0,2,1,37.0,4.92,1,1.0,3.4,0,18,21316.417910447763,2781.0,55.223880597014926
2629,14803650,California,0,100,67,0,1,1,0,5.0,1.75,2,2,1,20.0,4.88,0,2.0,2.5300000000000002,1,36,195955.223880597,2780.0,59.701492537313435
2630,14809652,California,0,100,100,1,1,1,2,2.6666666666666665,1.0,1,1,1,26.0,4.983333333333333,1,3.0,3.4066666666666667,1,39,11170.149253731344,2289.0,116.41791044776119
2631,14816525,California,0,100,87,1,1,1,0,2.5,1.5,2,2,1,4.5,4.865,0,2.0,2.06,1,39,130432.8358208955,2780.0,13.432835820895521
2632,14840412,California,0,100,100,0,1,0,0,9.0,4.5,5,5,1,1.0,5.0,1,1.0,0.21,1,20,18656.716417910447,2779.0,1.492537313432836
2633,14840839,California,0,100,100,1,1,1,0,4.0,1.5,3,3,1,10.0,4.9,1,1.0,1.86,1,60,8059.701492537313,1605.0,14.925373134328359
2634,14865684,California,0,100,100,1,1,1,2,3.0,1.0,1,2,1,66.0,4.9,1,1.0,4.79,0,15,11820.89552238806,2779.0,98.50746268656717
2635,14866252,California,1,100,82,0,1,1,0,4.0,2.5,2,2,1,6.0,5.0,0,1.0,0.15,1,27,21689.55223880597,2779.0,8.955223880597014
2636,14880423,Florida,0,100,100,0,1,1,0,6.0,1.0,3,4,1,7.0,5.0,0,1.0,4.12,1,55,10750.746268656718,2796.0,10.447761194029852
2637,14895293,California,0,100,100,1,1,1,2,3.0,1.5,1,2,1,25.0,5.0,1,1.0,6.15,1,40,4738.805970149254,2779.0,37.3134328358209
2638,14903141,California,0,100,100,0,1,1,0,4.0,1.5,1,1,1,39.0,4.69,0,1.0,39.0,1,47,42376.119402985074,2778.0,58.208955223880594
2639,14904474,California,2,100,46,0,1,1,0,4.0,2.0,2,2,1,2.0,4.66,0,2.0,0.39,1,32,16925.373134328358,2778.0,2.985074626865672
2640,14908563,California,1,100,100,0,1,1,0,6.0,3.5,4,5,1,2.0,5.0,0,1.0,0.45,1,50,26119.40298507463,2780.0,2.985074626865672
2641,14909012,California,0,100,75,0,1,1,0,2.0,1.0,0,2,1,1.0,5.0,0,1.0,0.34,1,34,3358.208955223881,2779.0,1.492537313432836
2642,14916858,California,0,100,93,1,1,1,0,1.0,1.0,1,1,1,2.0,4.17,0,1.0,0.2,1,20,352.23880597014926,2778.0,2.985074626865672
2643,14933201,California,0,100,98,1,1,0,2,1.0,1.0,1,1,1,25.0,4.865,0,3.0,5.17,1,14,7388.059701492538,2778.0,74.6268656716418
2644,14936368,California,0,97,84,0,1,1,0,3.909090909090909,1.1818181818181819,1,2,1,2.727272727272727,4.482727272727273,1,31.0,0.8463636363636364,1,19,30158.805970149253,920.7272727272727,44.776119402985074
2645,14948163,California,0,100,100,1,1,1,2,1.0,1.5,1,1,1,10.0,4.99,0,1.0,2.36,0,12,7641.79104477612,2777.0,14.925373134328359
2646,14950264,California,1,100,81,0,1,0,0,6.0,2.0,3,4,1,15.0,4.81,0,1.0,1.72,1,35,32171.641791044774,2777.0,22.388059701492537
2647,14952048,California,0,98,99,0,1,1,0,7.5,2.0,2,4,1,26.5,4.6,1,2.0,2.21,1,31,27229.850746268654,2777.0,79.1044776119403
2648,14952345,California,0,100,99,1,1,1,0,3.0,1.0,0,2,1,21.0,4.87,1,1.0,1.13,1,56,12223.880597014924,2777.0,31.34328358208955
2649,14963201,California,0,100,100,0,1,1,0,8.0,3.0,3,4,1,3.0,4.67,0,1.0,0.51,1,45,32910.447761194024,2044.0,4.477611940298507
2650,14969591,California,0,100,85,1,1,1,0,2.0,1.0,0,2,1,15.0,4.97,0,1.0,1.12,1,43,9402.985074626866,2777.0,22.388059701492537
2651,14973726,Florida,2,90,75,0,1,1,0,5.666666666666667,1.5,2,2,1,6.333333333333333,4.733333333333333,0,7.0,0.59,1,31,64223.88059701492,2794.0,56.71641791044776
2652,14980533,California,1,90,87,1,1,1,0,3.0,1.0,1,1,1,2.0,4.91,0,3.0,0.62,1,42,45402.985074626864,2777.0,8.955223880597016
2653,15026213,California,0,100,100,1,1,1,0,2.0,1.0,0,1,1,0.0,5.0,0,1.0,0.09,1,22,0.0,2776.0,0.0
2654,15049777,California,0,100,99,1,1,1,0,4.0,1.0,1,2,1,100.0,4.99,1,1.0,7.44,1,42,24626.865671641794,2775.0,149.2537313432836
2655,15050120,California,0,100,100,1,1,1,0,6.0,2.0,4,3,1,19.0,5.0,0,1.0,1.37,1,66,29861.194029850747,2775.0,28.35820895522388
2656,15057466,California,2,75,100,1,1,1,2,2.0,1.0,1,1,1,1.0,4.92,0,1.0,0.96,1,15,2776.119402985075,2297.0,1.492537313432836
2657,15060661,California,0,100,77,1,1,0,0,8.0,3.0,4,4,1,8.333333333333334,5.0,0,3.0,1.17,1,55,39820.89552238806,2774.0,37.3134328358209
2658,15089186,Florida,0,100,79,1,1,1,0,4.0,1.0,2,2,1,12.0,4.97,0,1.0,1.06,1,29,7271.641791044775,2791.0,17.91044776119403
2659,15108882,California,1,100,60,0,1,1,0,4.0,2.5,2,3,1,1.0,5.0,0,1.0,0.02,1,40,10298.507462686568,2772.0,1.492537313432836
2660,15110056,California,2,50,100,0,1,1,2,2.0,1.0,0,1,1,0.0,5.0,0,1.0,0.12,1,23,0.0,2772.0,0.0
2661,15111269,California,0,90,93,1,1,1,2,2.0,1.5,1,1,1,16.0,4.94,0,1.0,2.93,1,61,4537.313432835821,2041.0,23.880597014925375
2662,15125461,California,1,100,60,1,1,1,0,4.0,1.0,1,1,1,1.0,4.91,0,1.0,0.28,1,19,4477.611940298508,2773.0,1.492537313432836
2663,15130906,California,0,100,100,1,1,1,0,2.0,1.0,1,1,1,7.0,4.94,0,1.0,1.03,1,45,42313.4328358209,2772.0,10.447761194029852
2664,15135359,California,1,100,40,0,1,1,0,4.0,1.5,1,1,1,2.0,5.0,0,1.0,0.11,1,24,10298.507462686568,2773.0,2.985074626865672
2665,15141547,Florida,0,100,100,0,1,1,0,4.0,1.0,0,2,1,42.0,4.98,1,1.0,3.48,1,20,5892.537313432836,2790.0,62.6865671641791
2666,15141956,California,2,100,63,1,1,1,0,4.0,1.6666666666666667,2,2,1,4.333333333333333,4.946666666666666,0,3.0,0.6699999999999999,1,28,162492.53731343284,2772.0,19.402985074626866
2667,15145143,California,0,100,82,0,1,1,0,2.0,1.0,1,1,1,62.0,4.66,0,1.0,3.36,1,27,13029.253731343284,2773.0,92.53731343283582
2668,15171021,California,2,100,13,0,1,0,0,2.0,1.0,1,1,1,1.0,4.5,0,1.0,0.15,1,17,8955.223880597016,2772.0,1.492537313432836
2669,15179014,California,2,86,33,0,1,1,2,1.5,1.0,1,1,1,0.5,4.455,0,2.0,0.96,1,20,3179.1044776119406,2772.0,1.492537313432836
2670,15215278,California,0,100,100,1,1,1,2,2.0,1.0,1,1,1,46.0,4.98,1,1.0,5.09,1,32,34328.35820895522,2771.0,68.65671641791045
2671,15222506,California,1,100,99,1,1,1,0,3.0,1.0,1,2,1,32.0,4.855,0,2.0,2.605,1,35,37731.34328358209,2771.0,95.5223880597015
2672,15225187,Florida,0,100,78,0,1,1,0,5.0,2.0,2,2,1,4.0,4.74,1,1.0,0.37,1,37,23223.880597014926,2788.0,5.970149253731344
2673,15226531,California,0,100,77,1,1,1,2,9.0,1.5,2,3,1,20.0,4.75,0,1.0,1.97,1,49,27343.283582089553,2771.0,29.850746268656717
2674,15233178,California,0,80,100,0,1,0,2,1.0,1.0,1,1,1,4.0,4.78,1,2.0,0.41,1,12,531.3432835820896,2771.0,5.970149253731344
2675,15241281,California,2,75,0,0,1,1,2,1.0,1.5,1,1,1,0.0,5.0,0,3.0,0.09,1,20,0.0,2771.0,0.0
2676,15244457,California,2,100,50,0,1,1,0,6.0,4.5,4,4,1,12.0,4.86,0,1.0,8.57,1,22,64477.6119402985,2770.0,17.91044776119403
2677,15250294,California,0,100,97,1,1,0,0,5.0,1.0,1,1,1,109.0,4.9,0,1.0,9.96,1,45,29608.9552238806,2770.0,162.6865671641791
2678,15261455,Florida,0,100,98,1,1,0,0,2.0,1.0,0,1,1,45.0,4.98,0,1.0,2.78,1,27,28410.44776119403,2787.0,67.16417910447761
2679,15265121,California,0,100,98,0,1,1,2,2.0,1.0,1,1,1,20.0,4.95,0,1.0,8.11,1,44,5074.626865671642,2770.0,29.850746268656717
2680,15265437,Florida,2,100,50,0,1,1,0,2.0,1.5,1,2,1,1.0,5.0,0,1.0,0.43,1,55,3385.0746268656717,2787.0,1.492537313432836
2681,15276096,California,2,100,75,0,1,1,2,2.0,1.0,1,1,1,1.0,5.0,0,1.0,0.41,1,22,2104.4776119402986,2770.0,1.492537313432836
2682,15278195,California,0,100,90,1,1,1,0,4.0,1.0,1,1,1,1.0,4.965,0,2.0,1.1400000000000001,1,42,12447.761194029852,2769.0,2.985074626865672
2683,15304722,California,0,100,99,0,1,1,0,2.6666666666666665,1.0,1,1,1,26.666666666666668,4.6433333333333335,0,3.0,2.17,1,31,27800.0,2769.0,119.40298507462686
2684,15306308,California,0,100,0,0,1,0,0,4.0,1.0,2,2,1,0.0,4.94,0,1.0,0.27,0,20,0.0,2769.0,0.0
2685,15310595,California,1,100,100,1,1,1,0,2.0,1.0,0,1,1,6.0,5.0,0,1.0,0.43,1,25,18805.970149253728,1914.0,8.955223880597014
2686,15336928,California,0,100,75,0,1,1,0,7.0,2.0,4,3,1,2.0,5.0,0,1.0,1.87,1,54,6850.746268656717,2768.0,2.985074626865672
2687,15358018,Florida,0,99,99,1,1,1,0,5.523809523809524,2.1666666666666665,2,2,1,11.285714285714286,4.911428571428571,1,24.0,1.4980952380952381,1,41,530694.6268656716,2784.0,353.7313432835821
2688,15362033,Florida,2,87,64,0,1,1,0,5.8,1.3,1,2,1,9.533333333333333,4.707333333333334,0,16.0,0.47400000000000003,1,30,340055.82089552237,2784.0,213.43283582089552
2689,15379487,Florida,1,100,93,0,1,1,0,6.0,1.5,1,2,1,21.5,4.525,0,2.0,1.2,1,37,12194.029850746268,2784.0,64.17910447761194
2690,15389817,California,1,100,82,1,1,1,2,1.0,1.0,1,1,1,8.0,4.73,0,1.0,1.47,1,20,6877.611940298508,2766.0,11.940298507462687
2691,15423463,California,1,100,47,1,1,1,0,4.0,1.0,2,2,1,14.0,4.81,0,1.0,0.63,1,37,20373.13432835821,2765.0,20.895522388059703
2692,15428408,California,0,100,100,0,1,1,0,6.0,2.0,3,3,1,5.0,4.84,0,1.0,2.04,0,26,89328.35820895522,2766.0,7.462686567164179
2693,15440227,California,0,100,90,1,1,1,2,2.0,1.0,1,1,1,17.0,4.81,0,1.0,0.32,1,32,9134.328358208955,2766.0,25.37313432835821
2694,15440298,California,0,100,95,1,1,1,0,2.0,1.0,1,1,1,56.0,4.8,0,1.0,8.04,0,19,15797.014925373136,2765.0,83.58208955223881
2695,15451259,California,0,100,100,1,1,1,0,3.0,1.0,0,1,1,3.0,4.73,1,1.0,2.58,1,31,18134.328358208953,2764.0,4.477611940298507
2696,15452100,California,1,100,100,1,1,1,0,2.0,1.0,0,1,1,4.0,4.87,0,1.0,1.07,1,31,19701.492537313436,2765.0,5.970149253731344
2697,15452959,California,2,100,0,0,1,1,2,1.0,1.0,1,1,1,0.0,4.0,0,1.0,0.04,1,10,0.0,2764.0,0.0
2698,15476359,California,0,100,98,1,1,1,0,4.0,2.0,2,2,1,0.0,4.88,0,1.0,3.28,0,19,0.0,2764.0,0.0
2699,15496515,California,0,100,100,0,1,1,0,3.0,1.0,0,3,1,0.0,4.74,0,1.0,1.84,1,23,0.0,2764.0,0.0
2700,15500488,California,0,100,0,0,1,1,2,2.0,1.0,1,1,1,0.0,4.96,0,1.0,0.34,1,29,0.0,2332.0,0.0
2701,15501431,California,0,100,100,0,1,1,0,2.0,1.0,1,2,1,3.0,4.88,0,1.0,1.79,1,32,13432.835820895521,2763.0,4.477611940298507
2702,15512795,Florida,0,100,84,1,1,1,0,4.0,1.0,1,2,1,13.0,4.970000000000001,0,2.0,1.94,1,38,141265.67164179104,2781.0,38.80597014925373
2703,15529424,California,2,100,93,1,1,1,0,1.0,1.0,0,1,1,13.0,4.81,0,1.0,0.99,1,24,13582.089552238805,2763.0,19.402985074626866
2704,15537097,California,2,100,50,0,1,1,0,4.0,2.0,1,2,1,0.0,5.0,1,1.0,0.17,1,12,0.0,2763.0,0.0
2705,15542455,Florida,0,100,72,1,1,1,0,6.0,2.0,3,4,1,16.0,4.97,0,1.0,1.45,1,54,44704.4776119403,2781.0,23.880597014925375
2706,15564576,California,0,100,97,1,1,0,0,2.0,1.0,1,1,1,3.0,4.67,1,1.0,1.34,1,14,1370.1492537313432,2763.0,4.477611940298507
2707,15568415,California,1,100,0,1,1,1,0,4.0,2.5,2,2,1,0.0,4.88,0,1.0,0.75,1,19,0.0,2762.0,0.0
2708,15568473,California,0,90,100,1,1,1,0,2.0,2.0,1,1,1,0.0,5.0,1,1.0,0.27,1,44,0.0,2762.0,0.0
2709,15572056,California,0,100,99,1,1,1,0,2.25,1.0,0,1,1,2.75,4.8575,0,4.0,2.8925,0,19,65507.46268656716,2763.0,16.417910447761194
2710,15577626,California,0,100,77,0,1,1,0,3.0,1.0,1,2,1,0.5,4.825,1,4.0,0.545,1,35,4477.611940298508,2763.0,1.492537313432836
2711,15578719,California,0,100,100,0,1,1,0,2.0,1.0,1,1,1,57.0,4.86,0,1.0,6.75,1,27,7316.417910447762,2763.0,85.07462686567165
2712,15580252,Florida,2,100,0,0,1,1,0,4.0,2.0,2,3,1,0.0,0.0,0,1.0,0.03,1,18,0.0,2780.0,0.0
2713,15587716,Florida,0,100,100,0,1,1,0,4.642857142857143,1.0714285714285714,0,2,1,29.357142857142858,4.727857142857142,1,14.0,2.442857142857143,1,40,190180.59701492538,2779.0,613.4328358208955
2714,15615079,California,2,67,33,0,1,1,0,3.0,1.0,2,4,1,1.0,4.75,0,1.0,0.13,1,26,10298.507462686568,2761.0,1.492537313432836
2715,15621080,California,0,96,87,0,1,1,0,2.0,1.0,1,1,1,5.545454545454546,4.692727272727272,1,11.0,0.520909090909091,1,24,335864.1791044776,2762.0,91.04477611940298
2716,15630796,Florida,0,90,94,1,1,1,0,4.0,1.0,1,2,1,20.0,4.8,1,1.0,2.31,1,35,13134.328358208955,2778.0,29.850746268656717
2717,15643507,California,1,100,29,0,1,1,0,1.0,1.0,1,1,1,0.0,4.93,0,1.0,0.79,1,50,0.0,2761.0,0.0
2718,15643925,California,0,100,93,1,1,1,0,5.6,1.0,1,3,1,86.8,4.776000000000001,0,5.0,9.239999999999998,1,31,78755.22388059701,2760.0,647.7611940298507
2719,15651087,Florida,3,0,0,0,1,1,2,2.0,1.0,1,1,1,0.0,4.96,0,1.0,0.82,1,25,0.0,2779.0,0.0
2720,15674223,California,0,100,100,1,1,0,2,2.0,1.0,1,1,1,26.0,4.88,1,1.0,4.76,1,28,5432.835820895522,2760.0,38.80597014925373
2721,15679622,California,1,100,71,1,1,1,0,4.0,1.5,2,2,1,4.0,4.88,0,1.0,0.41,0,18,5283.582089552239,2760.0,5.970149253731344
2722,15687373,California,3,0,0,0,1,1,0,8.0,3.0,4,4,1,0.0,4.0,1,1.0,0.06,1,17,0.0,2760.0,0.0
2723,15689122,California,2,100,50,1,1,0,2,2.0,1.0,1,1,1,0.5,4.925000000000001,0,2.0,0.9550000000000001,1,33,3655.223880597015,2760.0,1.492537313432836
2724,15693211,California,0,98,99,0,1,1,0,4.0,1.3333333333333333,1,1,1,16.5,4.795,1,6.0,6.343333333333334,1,33,24328.358208955222,2760.0,147.76119402985074
2725,15694743,California,0,100,100,1,1,1,2,2.0,1.0,1,1,1,10.0,4.95,1,1.0,2.33,1,41,3731.3432835820895,2760.0,14.925373134328359
2726,15697894,California,2,85,29,1,1,1,2,3.875,0.875,1,1,1,0.375,4.71125,0,9.0,0.26375,1,20,8731.34328358209,2758.75,4.477611940298508
2727,15698675,California,0,100,92,1,1,1,0,15.0,8.5,8,9,1,16.0,4.95,0,2.0,6.715,1,39,139373.13432835822,2758.0,47.76119402985075
2728,15702910,California,2,50,29,0,1,1,0,5.0,1.5,2,2,1,2.0,4.71,0,1.0,1.86,1,41,16925.373134328358,2758.0,2.985074626865672
2729,15733706,California,2,100,83,1,1,1,2,1.0,1.0,1,1,1,0.0,5.0,0,1.0,0.1,0,25,0.0,2759.0,0.0
2730,15735406,California,1,100,93,0,1,1,0,4.333333333333333,1.6666666666666667,2,2,1,2.3333333333333335,4.843333333333333,0,3.0,1.6466666666666665,1,35,67199.99999999999,2758.0,10.44776119402985
2731,15735415,Florida,0,100,94,1,1,0,0,4.0,1.0,2,2,1,17.0,4.956666666666667,0,3.0,0.9766666666666667,1,40,14150.447761194027,2776.0,76.11940298507463
2732,15739319,California,0,100,100,1,1,1,0,2.0,1.0,0,1,1,64.0,4.99,0,1.0,5.14,0,17,26746.26865671642,2758.0,95.5223880597015
2733,15780105,Florida,0,100,96,0,1,1,0,2.0,1.0,1,1,1,7.0,4.71,0,1.0,1.83,1,38,1985.0746268656717,2775.0,10.447761194029852
2734,15789760,California,0,100,99,1,1,1,2,2.0,1.0,1,1,1,2.0,4.76,0,1.0,3.03,1,22,7611.940298507463,2757.0,2.985074626865672
2735,15795848,California,1,67,57,0,1,1,2,2.0,1.0,1,1,1,0.0,4.9,0,1.0,0.38,1,39,0.0,2756.0,0.0
2736,15811744,California,0,100,91,1,1,1,2,1.0,1.0,1,1,1,35.0,4.91,0,1.0,22.76,1,42,106567.16417910447,2756.0,52.23880597014925
2737,15811971,California,0,91,97,0,1,1,0,4.5,1.875,2,2,1,12.0,4.7475000000000005,0,6.0,7.215,1,33,420104.47761194035,2756.5,71.64179104477611
2738,15813548,California,0,100,100,1,1,1,0,2.0,1.0,1,2,1,2.0,4.89,0,1.0,0.74,1,24,23283.58208955224,2756.0,2.985074626865672
2739,15820708,California,1,100,87,1,1,0,0,8.0,2.0,3,3,1,22.0,4.93,0,1.0,2.71,0,19,54865.373134328365,2756.0,32.83582089552239
2740,15820838,Florida,2,100,91,1,1,1,2,3.0,1.0,1,1,1,7.0,4.96,0,2.0,0.54,1,35,4447.76119402985,2774.5,20.8955223880597
2741,15822476,California,0,100,98,1,1,1,0,6.0,2.5,3,3,1,20.0,4.9,1,1.0,1.87,1,63,59641.791044776124,2757.0,29.850746268656717
2742,15835908,California,0,92,95,0,1,1,0,3.0,1.1666666666666667,1,1,1,18.333333333333332,4.426666666666667,1,4.0,1.9333333333333336,1,37,335943.2835820896,2756.0,82.08955223880596
2743,15836380,California,0,100,99,1,1,1,2,2.2857142857142856,1.0,1,1,1,40.5,4.911428571428572,1,14.0,3.4071428571428575,1,34,32122.388059701494,2756.0,846.2686567164179
2744,15837873,California,0,100,100,1,1,1,0,3.0,1.0,0,1,1,41.0,4.98,0,2.0,3.415,1,34,33534.32835820896,2756.0,122.38805970149254
2745,15852375,California,0,100,100,0,1,1,2,2.0,1.0,1,1,1,0.5,4.895,0,2.0,0.92,1,24,6223.880597014926,2756.0,1.492537313432836
2746,15877363,California,0,100,89,1,1,1,2,1.0,1.0,1,1,1,6.0,5.0,0,1.0,0.54,1,42,16101.492537313432,2756.0,8.955223880597014
2747,15878447,California,1,100,88,1,1,1,2,1.6,1.0,1,1,1,5.2,4.804,0,5.0,0.8879999999999999,1,20,10023.880597014926,2755.0,38.80597014925373
2748,15880159,California,0,100,100,0,1,1,0,2.0,1.0,1,1,1,13.0,5.0,0,1.0,1.83,1,40,13679.10447761194,2755.0,19.402985074626866
2749,15892757,California,0,100,100,0,1,1,0,6.0,2.5,3,4,1,1.0,5.0,0,1.0,0.11,1,50,12985.074626865673,2754.0,1.492537313432836
2750,15902216,California,1,89,96,1,1,1,0,6.0,1.5,3,3,1,8.0,4.61,0,1.0,0.64,1,36,16656.716417910447,2755.0,11.940298507462687
2751,15905446,California,0,90,55,1,1,1,2,1.0,1.0,1,1,1,1.0,5.0,0,1.0,0.15,1,38,1462.6865671641792,2755.0,1.492537313432836
2752,15908796,California,1,100,50,0,1,0,2,1.0,1.0,1,1,1,0.0,4.77,0,1.0,1.31,1,35,0.0,2754.0,0.0
2753,15912858,California,1,100,86,0,1,1,0,3.0,1.0,1,1,1,1.0,5.0,0,1.0,1.0,1,26,346.2686567164179,2754.0,1.492537313432836
2754,15913143,California,0,100,100,0,1,1,2,1.0,1.0,1,1,1,6.0,5.0,1,1.0,3.67,1,26,635.820895522388,2754.0,8.955223880597014
2755,15936694,California,0,100,94,1,1,1,0,14.0,2.5,3,5,1,39.0,4.95,0,1.0,2.68,1,39,36904.477611940296,2754.0,58.208955223880594
2756,15974074,California,1,100,63,1,1,1,0,2.0,1.0,1,1,1,17.0,4.79,0,1.0,0.58,1,37,3577.6119402985073,2753.0,25.37313432835821
2757,15975231,California,0,100,93,1,1,1,0,3.0,1.0,1,1,1,84.0,4.83,0,1.0,4.46,1,36,28334.328358208953,2753.0,125.3731343283582
2758,16016535,California,0,100,95,1,1,1,0,4.666666666666667,2.5,2,2,1,17.666666666666668,4.953333333333333,0,3.0,1.2,1,30,237134.32835820896,2752.0,79.1044776119403
2759,16020423,California,0,100,100,0,1,1,0,4.0,1.25,1,2,1,13.0,4.64,1,2.0,1.3199999999999998,1,31,30967.16417910448,2752.0,38.80597014925373
2760,16020906,California,2,50,50,0,1,1,0,2.0,1.0,1,1,1,2.0,4.78,0,1.0,0.33,1,25,12895.522388059702,2752.0,2.985074626865672
2761,16025279,California,0,95,97,1,1,1,0,6.0,1.5,1,3,1,24.5,4.98,1,2.0,2.07,1,70,48969.40298507462,2752.0,73.13432835820896
2762,16026673,Florida,0,100,97,1,1,0,0,4.5,1.0,2,3,1,3.5,4.875,1,2.0,0.8200000000000001,1,28,3567.1641791044776,2768.0,10.447761194029852
2763,16050409,California,0,100,77,0,1,1,0,8.0,2.0,3,4,1,12.0,4.79,0,1.0,0.44,1,66,21868.656716417907,2751.0,17.91044776119403
2764,16070716,Florida,0,100,95,0,1,1,0,6.0,1.5,2,3,1,24.0,4.61,1,1.0,1.21,1,64,18805.970149253728,2767.0,35.82089552238806
2765,16093594,California,0,100,100,1,1,1,2,1.9,2.8,1,1,1,8.7,4.647,1,12.0,4.1049999999999995,1,31,3971.6417910447763,2750.0,129.8507462686567
2766,16105839,California,0,75,70,0,1,1,0,1.0,1.0,1,1,1,2.0,4.67,0,1.0,0.68,1,44,8865.671641791045,2750.0,2.985074626865672
2767,16137389,Florida,1,100,58,0,1,0,0,5.0,1.5,1,2,1,6.25,4.665,0,4.0,0.34500000000000003,1,42,23552.23880597015,2766.0,37.3134328358209
2768,16145603,California,1,90,79,0,1,1,0,5.0,2.5,2,2,1,3.0,4.9075,0,4.0,0.4125,1,36,43582.0895522388,2749.0,17.910447761194032
2769,16152530,California,0,100,97,0,1,1,0,6.0,2.0,3,3,1,70.0,4.6,0,1.0,21.0,1,29,28626.86567164179,2748.0,104.4776119402985
2770,16153415,California,2,100,85,1,1,1,0,3.0,1.0,1,1,1,7.5,4.76,0,2.0,15.965,1,29,115522.3880597015,2749.0,22.388059701492537
2771,16188262,California,0,100,100,1,1,1,0,2.0,1.0,1,1,1,24.0,4.76,1,1.0,5.61,0,18,7235.820895522387,2747.0,35.82089552238806
2772,16208978,California,2,90,50,0,1,1,0,6.0,3.0,2,3,1,2.0,4.75,0,1.0,0.09,1,63,2382.089552238806,2747.0,2.985074626865672
2773,16214341,Florida,0,100,100,0,1,0,0,6.0,1.0,3,5,1,17.0,4.82,1,1.0,0.48,1,33,34126.86567164179,2764.0,25.37313432835821
2774,16220392,California,0,95,92,0,1,1,2,2.0,1.0,1,1,1,1.0,5.0,0,2.0,1.0,1,32,465.6716417910448,2747.0,1.492537313432836
2775,16222167,Florida,3,46,10,0,1,1,0,5.333333333333333,1.3333333333333333,1,1,1,1.3333333333333333,4.5,0,3.0,0.10999999999999999,1,16,4253.731343283582,2764.0,5.970149253731343
2776,16256186,California,0,90,100,0,1,1,0,4.0,2.0,3,3,1,35.0,4.69,1,1.0,3.6,1,36,31186.5671641791,2746.0,52.23880597014925
2777,16280661,California,0,100,67,0,1,1,0,2.0,1.0,1,1,1,0.0,4.86,0,1.0,0.4,1,49,0.0,2744.0,0.0
2778,16285164,California,2,80,46,0,1,0,0,3.3333333333333335,1.0,1,1,1,1.0,4.943333333333333,0,3.0,0.8233333333333333,1,36,14731.34328358209,2744.0,4.477611940298508
2779,16290812,California,0,100,80,0,1,1,0,6.0,2.0,3,4,1,6.0,4.86,0,1.0,1.75,1,34,5444.7761194029845,2745.0,8.955223880597014
2780,16293810,California,1,100,92,0,1,0,0,6.0,1.0,2,4,1,23.0,4.48,0,1.0,4.38,1,37,204940.2985074627,2744.0,34.32835820895522
2781,16295826,Florida,1,100,25,0,1,1,0,4.0,2.0,2,3,1,1.0,4.85,0,1.0,0.78,1,38,179.1044776119403,2763.0,1.492537313432836
2782,16300388,California,0,100,69,0,1,1,0,5.0,2.0,3,3,1,1.0,4.81,0,1.0,0.34,1,34,10253.731343283584,2744.0,1.492537313432836
2783,16301916,California,0,100,100,0,1,1,0,4.0,1.0,1,2,1,3.0,5.0,1,1.0,2.0,1,27,1101.4925373134326,2745.0,4.477611940298507
2784,16304314,California,2,80,44,1,1,1,0,1.0,1.0,1,1,1,0.6666666666666666,4.956666666666667,1,3.0,0.7000000000000001,1,28,6268.6567164179105,2745.0,2.985074626865672
2785,16304640,California,3,0,0,0,1,1,0,2.0,1.0,1,1,1,0.0,4.9,0,1.0,0.18,1,23,0.0,2745.0,0.0
2786,16307670,California,2,83,63,1,1,0,0,4.0,1.0,1,3,1,6.0,4.81,0,1.0,0.98,1,36,11910.44776119403,2745.0,8.955223880597014
2787,16308108,California,0,100,100,1,1,0,0,2.0,1.0,1,1,1,11.0,4.85,0,1.0,1.12,1,26,14250.746268656716,2745.0,16.417910447761194
2788,16310049,California,0,100,97,1,1,1,0,3.0,1.0,1,1,1,17.0,4.94,0,1.0,2.13,1,42,11417.910447761195,2744.0,25.37313432835821
